time,location,nearby event host,weather conditions
1729000339.496031,Commons Parking Lot,club,Cloudy
1729000319.216951,Commons Parking Lot,club,Cloudy
1729000242.727048,Commons Parking Lot,club,Cloudy
1729000161.888363,Commons Parking Lot,club,Cloudy
1729000257.369233,Commons Parking Lot,club,Cloudy
1729000208.756304,Commons Parking Lot,club,Cloudy
1729000135.020465,Commons Parking Lot,club,Cloudy
1729000294.784735,Commons Parking Lot,club,Cloudy
1729000224.062721,Commons Parking Lot,club,Cloudy
1729000157.179478,Commons Parking Lot,club,Cloudy
1729000219.784558,Commons Parking Lot,club,Cloudy
1729000339.842086,Commons Parking Lot,club,Cloudy
1729000177.916586,Commons Parking Lot,club,Cloudy
1729000196.083768,Commons Parking Lot,club,Cloudy
1729000197.657975,Commons Parking Lot,club,Cloudy
1729000363.046436,Commons Parking Lot,club,Cloudy
1729000215.34315,Commons Parking Lot,club,Cloudy
1729000177.139282,Commons Parking Lot,club,Cloudy
1729000234.746291,Commons Parking Lot,club,Cloudy
1729000233.582306,Commons Parking Lot,club,Cloudy
1729000313.526983,Commons Parking Lot,club,Cloudy
1729000220.618717,Commons Parking Lot,club,Cloudy
1729000229.142223,Commons Parking Lot,club,Cloudy
1729000241.174958,Commons Parking Lot,club,Cloudy
1729000270.138332,Commons Parking Lot,club,Cloudy
1729000368.025388,Commons Parking Lot,club,Cloudy
1729000297.642859,Commons Parking Lot,club,Cloudy
1729000328.405759,Commons Parking Lot,club,Cloudy
1729000305.99571,Commons Parking Lot,club,Cloudy
1729000325.981019,Commons Parking Lot,club,Cloudy
1729000266.281611,Commons Parking Lot,club,Cloudy
1729000338.514097,Commons Parking Lot,club,Cloudy
1729000180.055171,Commons Parking Lot,club,Cloudy
1729000338.00899,Commons Parking Lot,club,Cloudy
1729000323.250083,Commons Parking Lot,club,Cloudy
1729000259.516886,Commons Parking Lot,club,Cloudy
1729000148.33815,Commons Parking Lot,club,Cloudy
1729000247.164961,Commons Parking Lot,club,Cloudy
1729000178.273204,Commons Parking Lot,club,Cloudy
1729000360.384898,Commons Parking Lot,club,Cloudy
1729000297.356476,Commons Parking Lot,club,Cloudy
1729000274.155821,Commons Parking Lot,club,Cloudy
1729000221.774539,Commons Parking Lot,club,Cloudy
1729000262.788847,Commons Parking Lot,club,Cloudy
1729000206.233768,Commons Parking Lot,club,Cloudy
1729000352.040476,Commons Parking Lot,club,Cloudy
1729000157.450233,Commons Parking Lot,club,Cloudy
1729000169.753952,Commons Parking Lot,club,Cloudy
1729000185.202051,Commons Parking Lot,club,Cloudy
1729000197.712158,Commons Parking Lot,club,Cloudy
1729000207.029524,Commons Parking Lot,club,Cloudy
1729000347.35321,Commons Parking Lot,club,Cloudy
1729000169.112453,Commons Parking Lot,club,Cloudy
1729000324.702373,Commons Parking Lot,club,Cloudy
1729000208.344589,Commons Parking Lot,club,Cloudy
1729000232.473579,Commons Parking Lot,club,Cloudy
1729000279.797957,Commons Parking Lot,club,Cloudy
1729000340.403812,Commons Parking Lot,club,Cloudy
1729000228.593666,Commons Parking Lot,club,Cloudy
1729000244.822617,Commons Parking Lot,club,Cloudy
1729000230.261718,Commons Parking Lot,club,Cloudy
1729000309.100604,Commons Parking Lot,club,Cloudy
1729000291.338248,Commons Parking Lot,club,Cloudy
1729000284.444902,Commons Parking Lot,club,Cloudy
1729000301.967716,Commons Parking Lot,club,Cloudy
1729000275.225181,Commons Parking Lot,club,Cloudy
1729000381.049552,Commons Parking Lot,club,Cloudy
1729000214.306096,Commons Parking Lot,club,Cloudy
1729000224.021669,Commons Parking Lot,club,Cloudy
1729000268.506686,Commons Parking Lot,club,Cloudy
1729000331.938648,Commons Parking Lot,club,Cloudy
1729000253.263228,Commons Parking Lot,club,Cloudy
1729000164.817805,Commons Parking Lot,club,Cloudy
1729000293.279305,Commons Parking Lot,club,Cloudy
1729000257.300499,Commons Parking Lot,club,Cloudy
1729000375.582663,Commons Parking Lot,club,Cloudy
1729000354.381836,Commons Parking Lot,club,Cloudy
1729000299.739357,Commons Parking Lot,club,Cloudy
1729000368.856,Commons Parking Lot,club,Cloudy
1729000247.235957,Commons Parking Lot,club,Cloudy
1729000292.954433,Commons Parking Lot,club,Cloudy
1729000243.145453,Commons Parking Lot,club,Cloudy
1729000363.697532,Commons Parking Lot,club,Cloudy
1729000164.986863,Commons Parking Lot,club,Cloudy
1729000228.470117,Commons Parking Lot,club,Cloudy
1729000221.235695,Commons Parking Lot,club,Cloudy
1729000302.723143,Commons Parking Lot,club,Cloudy
1729000316.504036,Commons Parking Lot,club,Cloudy
1729000291.292394,Commons Parking Lot,club,Cloudy
1729000240.909278,Commons Parking Lot,club,Cloudy
1729000359.046034,Commons Parking Lot,club,Cloudy
1729000307.433769,Commons Parking Lot,club,Cloudy
1729000345.30476,Commons Parking Lot,club,Cloudy
1729000299.49492,Commons Parking Lot,club,Cloudy
1729000245.024566,Commons Parking Lot,club,Cloudy
1729000228.069278,Commons Parking Lot,club,Cloudy
1729000160.156346,Commons Parking Lot,club,Cloudy
1729000325.010843,Commons Parking Lot,club,Cloudy
1729000150.009579,Commons Parking Lot,club,Cloudy
1729000176.310526,Commons Parking Lot,club,Cloudy
1729000180.395282,Commons Parking Lot,club,Cloudy
1729000298.530083,Commons Parking Lot,club,Cloudy
1729000299.937537,Commons Parking Lot,club,Cloudy
1729000170.537158,Commons Parking Lot,club,Cloudy
1729000215.29094,Commons Parking Lot,club,Cloudy
1729000142.932893,Commons Parking Lot,club,Cloudy
1729000344.830479,Commons Parking Lot,club,Cloudy
1729000233.564591,Commons Parking Lot,club,Cloudy
1729000132.918105,Commons Parking Lot,club,Cloudy
1729000305.024089,Commons Parking Lot,club,Cloudy
1729000245.75587,Commons Parking Lot,club,Cloudy
1729000359.043296,Commons Parking Lot,club,Cloudy
1729000144.942817,Commons Parking Lot,club,Cloudy
1729000268.344521,Commons Parking Lot,club,Cloudy
1729000140.234704,Commons Parking Lot,club,Cloudy
1729000343.581499,Commons Parking Lot,club,Cloudy
1729000213.56309,Commons Parking Lot,club,Cloudy
1729000175.045429,Commons Parking Lot,club,Cloudy
1729000297.022375,Commons Parking Lot,club,Cloudy
1729000226.358502,Commons Parking Lot,club,Cloudy
1729000150.33881,Commons Parking Lot,club,Cloudy
1729000246.418161,Commons Parking Lot,club,Cloudy
1729000160.945916,Commons Parking Lot,club,Cloudy
1729000128.437195,Commons Parking Lot,club,Cloudy
1729000205.641898,Commons Parking Lot,club,Cloudy
1729000339.665373,Commons Parking Lot,club,Cloudy
1729000327.417874,Commons Parking Lot,club,Cloudy
1729000232.126434,Commons Parking Lot,club,Cloudy
1729000329.015586,Commons Parking Lot,club,Cloudy
1729000344.365817,Commons Parking Lot,club,Cloudy
1729000251.650866,Commons Parking Lot,club,Cloudy
1729000152.427578,Commons Parking Lot,club,Cloudy
1729000347.636672,Commons Parking Lot,club,Cloudy
1729000249.429016,Commons Parking Lot,club,Cloudy
1729000261.799422,Commons Parking Lot,club,Cloudy
1729000229.570421,Commons Parking Lot,club,Cloudy
1729000299.738784,Commons Parking Lot,club,Cloudy
1729000330.55049,Commons Parking Lot,club,Cloudy
1729000224.394569,Commons Parking Lot,club,Cloudy
1729000273.548762,Commons Parking Lot,club,Cloudy
1729000248.108191,Commons Parking Lot,club,Cloudy
1729000338.141556,Commons Parking Lot,club,Cloudy
1729000235.596404,Commons Parking Lot,club,Cloudy
1729000174.510827,Commons Parking Lot,club,Cloudy
1729000141.492965,Commons Parking Lot,club,Cloudy
1729000193.888364,Commons Parking Lot,club,Cloudy
1729000218.928913,Commons Parking Lot,club,Cloudy
1729000157.372209,Commons Parking Lot,club,Cloudy
1729000122.533396,Commons Parking Lot,club,Cloudy
1729000258.595898,Commons Parking Lot,club,Cloudy
1729000314.990428,Commons Parking Lot,club,Cloudy
1729000165.712109,Commons Parking Lot,club,Cloudy
1729000201.82294,Commons Parking Lot,club,Cloudy
1729000261.423733,Commons Parking Lot,club,Cloudy
1729000298.064791,Commons Parking Lot,club,Cloudy
1729000251.063597,Commons Parking Lot,club,Cloudy
1729000314.313448,Commons Parking Lot,club,Cloudy
1729000204.906524,Commons Parking Lot,club,Cloudy
1729000316.808609,Commons Parking Lot,club,Cloudy
1729000324.511546,Commons Parking Lot,club,Cloudy
1729000276.280901,Commons Parking Lot,club,Cloudy
1729000324.224172,Commons Parking Lot,club,Cloudy
1729000264.570927,Commons Parking Lot,club,Cloudy
1729000178.257035,Commons Parking Lot,club,Cloudy
1729000344.718896,Commons Parking Lot,club,Cloudy
1729000237.905528,Commons Parking Lot,club,Cloudy
1729000192.975068,Commons Parking Lot,club,Cloudy
1729000304.585116,Commons Parking Lot,club,Cloudy
1729000288.037792,Commons Parking Lot,club,Cloudy
1729000331.822445,Commons Parking Lot,club,Cloudy
1729000185.942182,Commons Parking Lot,club,Cloudy
1729000152.010336,Commons Parking Lot,club,Cloudy
1729000283.077523,Commons Parking Lot,club,Cloudy
1729000256.986415,Commons Parking Lot,club,Cloudy
1729000324.990177,Commons Parking Lot,club,Cloudy
1729000280.171893,Commons Parking Lot,club,Cloudy
1729000299.541894,Commons Parking Lot,club,Cloudy
1729000198.247628,Commons Parking Lot,club,Cloudy
1729000288.62969,Commons Parking Lot,club,Cloudy
1729000260.666624,Commons Parking Lot,club,Cloudy
1729000197.517286,Commons Parking Lot,club,Cloudy
1729000178.12015,Commons Parking Lot,club,Cloudy
1729000149.431349,Commons Parking Lot,club,Cloudy
1729000165.789768,Commons Parking Lot,club,Cloudy
1729000159.485524,Commons Parking Lot,club,Cloudy
1729000242.282323,Commons Parking Lot,club,Cloudy
1729000241.664136,Commons Parking Lot,club,Cloudy
1729000301.113424,Commons Parking Lot,club,Cloudy
1729000251.079043,Commons Parking Lot,club,Cloudy
1729000209.954494,Commons Parking Lot,club,Cloudy
1729000169.515833,Commons Parking Lot,club,Cloudy
1729000365.731892,Commons Parking Lot,club,Cloudy
1729000138.311413,Commons Parking Lot,club,Cloudy
1729000366.359825,Commons Parking Lot,club,Cloudy
1729000200.707489,Commons Parking Lot,club,Cloudy
1729000163.009409,Commons Parking Lot,club,Cloudy
1729000238.219993,Commons Parking Lot,club,Cloudy
1729000134.968981,Commons Parking Lot,club,Cloudy
1729000154.647276,Commons Parking Lot,club,Cloudy
1729000136.533963,Commons Parking Lot,club,Cloudy
1729000185.12514,Commons Parking Lot,club,Cloudy
1729000233.858327,Commons Parking Lot,club,Cloudy
1729000321.574081,Commons Parking Lot,club,Cloudy
1729000252.614981,Commons Parking Lot,club,Cloudy
1729000222.1353,Commons Parking Lot,club,Cloudy
1729000300.264353,Commons Parking Lot,club,Cloudy
1729000140.616909,Commons Parking Lot,club,Cloudy
1729000125.253543,Commons Parking Lot,club,Cloudy
1729000286.1367,Commons Parking Lot,club,Cloudy
1729000141.061078,Commons Parking Lot,club,Cloudy
1729000169.960859,Commons Parking Lot,club,Cloudy
1729000200.181226,Commons Parking Lot,club,Cloudy
1729000236.366068,Commons Parking Lot,club,Cloudy
1729000149.584897,Commons Parking Lot,club,Cloudy
1729000320.967755,Commons Parking Lot,club,Cloudy
1729000166.019072,Commons Parking Lot,club,Cloudy
1729000197.578578,Commons Parking Lot,club,Cloudy
1729000109.027717,Commons Parking Lot,club,Cloudy
1729000339.903641,Commons Parking Lot,club,Cloudy
1729000277.523805,Commons Parking Lot,club,Cloudy
1729000198.351496,Commons Parking Lot,club,Cloudy
1729000339.993331,Commons Parking Lot,club,Cloudy
1729000165.318926,Commons Parking Lot,club,Cloudy
1729000344.688498,Commons Parking Lot,club,Cloudy
1729000153.80317,Commons Parking Lot,club,Cloudy
1729000282.477467,Commons Parking Lot,club,Cloudy
1729000128.550473,Commons Parking Lot,club,Cloudy
1729000265.841892,Commons Parking Lot,club,Cloudy
1729000156.027312,Commons Parking Lot,club,Cloudy
1729000199.389511,Commons Parking Lot,club,Cloudy
1729000336.691335,Commons Parking Lot,club,Cloudy
1729000330.691659,Commons Parking Lot,club,Cloudy
1729000144.066745,Commons Parking Lot,club,Cloudy
1729000280.776899,Commons Parking Lot,club,Cloudy
1729000284.733899,Commons Parking Lot,club,Cloudy
1729000237.899187,Commons Parking Lot,club,Cloudy
1729000135.313963,Commons Parking Lot,club,Cloudy
1729000221.495102,Commons Parking Lot,club,Cloudy
1729000177.71514,Commons Parking Lot,club,Cloudy
1729000192.502397,Commons Parking Lot,club,Cloudy
1729000118.501003,Commons Parking Lot,club,Cloudy
1729000266.006748,Commons Parking Lot,club,Cloudy
1729000339.585775,Commons Parking Lot,club,Cloudy
1729000162.631801,Commons Parking Lot,club,Cloudy
1729000210.198796,Commons Parking Lot,club,Cloudy
1729000109.616249,Commons Parking Lot,club,Cloudy
1729000296.653695,Commons Parking Lot,club,Cloudy
1729000246.327246,Commons Parking Lot,club,Cloudy
1729000200.993992,Commons Parking Lot,club,Cloudy
1729000164.34144,Commons Parking Lot,club,Cloudy
1729000338.520383,Commons Parking Lot,club,Cloudy
1729000245.458485,Commons Parking Lot,club,Cloudy
1729000271.780339,Commons Parking Lot,club,Cloudy
1729000271.217569,Commons Parking Lot,club,Cloudy
1729000143.198066,Commons Parking Lot,club,Cloudy
1729000290.99128,Commons Parking Lot,club,Cloudy
1729000165.693342,Commons Parking Lot,club,Cloudy
1729000225.98061,Commons Parking Lot,club,Cloudy
1729000270.626715,Commons Parking Lot,club,Cloudy
1729000187.221303,Commons Parking Lot,club,Cloudy
1729000338.71641,Commons Parking Lot,club,Cloudy
1729000288.29444,Commons Parking Lot,club,Cloudy
1729000120.412561,Commons Parking Lot,club,Cloudy
1729000191.324242,Commons Parking Lot,club,Cloudy
1729000142.940425,Commons Parking Lot,club,Cloudy
1729000261.724798,Commons Parking Lot,club,Cloudy
1729000158.773998,Commons Parking Lot,club,Cloudy
1729000250.082292,Commons Parking Lot,club,Cloudy
1729000209.017494,Commons Parking Lot,club,Cloudy
1729000267.004106,Commons Parking Lot,club,Cloudy
1729000287.715035,Commons Parking Lot,club,Cloudy
1729000216.356257,Commons Parking Lot,club,Cloudy
1729000347.031028,Commons Parking Lot,club,Cloudy
1729000308.96532,Commons Parking Lot,club,Cloudy
1729000138.12468,Commons Parking Lot,club,Cloudy
1729000223.664545,Commons Parking Lot,club,Cloudy
1729000306.855798,Commons Parking Lot,club,Cloudy
1729000193.167098,Commons Parking Lot,club,Cloudy
1729000142.47725,Commons Parking Lot,club,Cloudy
1729000302.590235,Commons Parking Lot,club,Cloudy
1729000267.16595,Commons Parking Lot,club,Cloudy
1729000263.256178,Commons Parking Lot,club,Cloudy
1729000250.622079,Commons Parking Lot,club,Cloudy
1729000269.008416,Commons Parking Lot,club,Cloudy
1729000263.468931,Commons Parking Lot,club,Cloudy
1729000210.68341,Commons Parking Lot,club,Cloudy
1729000245.414733,Commons Parking Lot,club,Cloudy
1729000341.238842,Commons Parking Lot,club,Cloudy
1729000276.683187,Commons Parking Lot,club,Cloudy
1729000339.534607,Commons Parking Lot,club,Cloudy
1729000171.482418,Commons Parking Lot,club,Cloudy
1729000260.472983,Commons Parking Lot,club,Cloudy
1729000240.852208,Commons Parking Lot,club,Cloudy
1729000329.660452,Commons Parking Lot,club,Cloudy
1729000262.985429,Commons Parking Lot,club,Cloudy
1729000241.978955,Commons Parking Lot,club,Cloudy
1729000319.220298,Commons Parking Lot,club,Cloudy
1729000254.429856,Commons Parking Lot,club,Cloudy
1729000309.077858,Commons Parking Lot,club,Cloudy
1729000344.903769,Commons Parking Lot,club,Cloudy
1729000281.736306,Commons Parking Lot,club,Cloudy
1729000220.378047,Commons Parking Lot,club,Cloudy
1729000281.847355,Commons Parking Lot,club,Cloudy
1729000209.966583,Commons Parking Lot,club,Cloudy
1729000148.202022,Commons Parking Lot,club,Cloudy
1729000365.119158,Commons Parking Lot,club,Cloudy
1729000329.571936,Commons Parking Lot,club,Cloudy
1729000178.568669,Commons Parking Lot,club,Cloudy
1729000296.973804,Commons Parking Lot,club,Cloudy
1729000316.776183,Commons Parking Lot,club,Cloudy
1729000169.991563,Commons Parking Lot,club,Cloudy
1729000200.95098,Commons Parking Lot,club,Cloudy
1729000231.353087,Commons Parking Lot,club,Cloudy
1729000210.285773,Commons Parking Lot,club,Cloudy
1729000156.101511,Commons Parking Lot,club,Cloudy
1729000291.133847,Commons Parking Lot,club,Cloudy
1729000143.506543,Commons Parking Lot,club,Cloudy
1729000358.071889,Commons Parking Lot,club,Cloudy
1729000175.873312,Commons Parking Lot,club,Cloudy
1729000140.505701,Commons Parking Lot,club,Cloudy
1729000158.69324,Commons Parking Lot,club,Cloudy
1729000178.987994,Commons Parking Lot,club,Cloudy
1729000140.636116,Commons Parking Lot,club,Cloudy
1729000287.0204,Commons Parking Lot,club,Cloudy
1729000226.263717,Commons Parking Lot,club,Cloudy
1729000250.578313,Commons Parking Lot,club,Cloudy
1729000282.752916,Commons Parking Lot,club,Cloudy
1729000274.672219,Commons Parking Lot,club,Cloudy
1729000144.780551,Commons Parking Lot,club,Cloudy
1729007431.973468,15th Street Bridge,none,Cloudy
1729007551.282847,15th Street Bridge,none,Cloudy
1729007382.140666,15th Street Bridge,none,Cloudy
1729007600.04845,15th Street Bridge,none,Cloudy
1729007536.379847,15th Street Bridge,none,Cloudy
1729007601.816893,15th Street Bridge,none,Cloudy
1729007578.698647,15th Street Bridge,none,Cloudy
1729007491.334194,15th Street Bridge,none,Cloudy
1729007532.340012,15th Street Bridge,none,Cloudy
1729007465.622252,15th Street Bridge,none,Cloudy
1729007557.434586,15th Street Bridge,none,Cloudy
1729007592.703346,15th Street Bridge,none,Cloudy
